window,width,fold_id,rs_id,ssm,lr,xgb
0,15,3,9,0.858554526393401,0.8736031427847285,0.8656597774244834
0,15,4,9,0.8115060432569975,0.7978583545377438,0.8106181085665819
0,30,0,10,0.9180773657676334,0.9151090080569709,0.9120396857983266
0,30,1,10,0.8490441467744538,0.8357223550815007,0.8034082072800364
0,30,2,10,0.822567120857857,0.8210271708457632,0.8170765137466742
0,30,3,10,0.8793470954850622,0.8635763286805648,0.8301726415119014
0,30,4,10,0.8795882439239082,0.8888454203139519,0.874722480316886
0,30,0,11,0.8808919532450685,0.8576131861314382,0.84680216572903
0,30,1,11,0.8448385020965666,0.8261925519990037,0.7937113380661768
0,30,2,11,0.9118179898413968,0.8950685205561668,0.8726895846531738
0,30,3,11,0.924354481147262,0.9234254123317788,0.877721665700803
0,30,4,11,0.8361461825999069,0.8353881571559206,0.8328634110342835
0,30,0,12,0.8780883589321713,0.8652829131146207,0.8639133225453592
0,30,1,12,0.8570464135021097,0.8487025316455696,0.8131434599156118
0,30,2,12,0.864078885354071,0.8820107222811359,0.7877194532814894
0,30,3,12,0.8700834210896667,0.8549618320610687,0.8597225120472864
0,30,4,12,0.9018341694281808,0.903375378207395,0.8927659240048725
0,30,0,13,0.8582026376759936,0.8246450424760886,0.8284953662448762
0,30,1,13,0.837308147240313,0.8219884282680879,0.8203727323253195
0,30,2,13,0.9262785579543074,0.925005239991616,0.8834311465101656
0,30,3,13,0.9249384500107044,0.9100353243416828,0.8788589167201883
0,30,4,13,0.8368747233289067,0.829538215700882,0.7970934689426576
0,30,0,14,0.8872815502501973,0.8694164946448064,0.85359948987863
0,30,1,14,0.8451681889062151,0.8498819336155046,0.8178079750501225
0,30,2,14,0.8828357062378368,0.8564606166137457,0.8081308255659121
0,30,3,14,0.8441790054332048,0.8309208798197226,0.8251213139231056
0,30,4,14,0.9014947602641401,0.9032802182026989,0.8585899368360608
0,30,0,15,0.8698673838599211,0.8679209472119921,0.8532338308457711
0,30,1,15,0.8743466293266325,0.888584115779681,0.8707500935099312
